"ip","timezone","file_name","status_code","object_size","origin","user_agent","date","time"
"108.174.99.26",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/DSC_2217.jpg",200,"52820","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR.html","Mozilla/5.0 (Linux; Android 4.1.2; SCH-I535 Build/JZO54K) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.58 Mobile Safari/537.31","02aug2013","12:20:12 AM"
"65.19.138.34",200,"/predictive_analytics/customer_intelligence/Blog/rss.xml",304,"152","-","Feedly/1.0 (+http://www.feedly.com/fetcher.html; like FeedFetcher-Google)","20jun2013","8:47:10 PM"
"178.117.130.110",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2011/10/5_DMA_2011_Conference_in_Boston,_MA_files/IMG_0106.jpg",200,"94863","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2011/10/5_DMA_2011_Conference_in_Boston,_MA.html","Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)","26jun2013","3:34:26 PM"
"66.249.78.192",200,"/fundraising.htm",200,"3015","-","Googlebot/2.1 (+http://www.google.com/bot.html)","01jul2013","10:07:06 PM"
"23.20.43.190",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2012/3/1_OReillys_Strata_2012_Big_Data_Conference_in_Santa_Clara,_CA_files/DSC_7366.jpg",200,"35254","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2012/3/1_OReillys_Strata_2012_Big_Data_Conference_in_Santa_Clara,_CA.html","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.2) Gecko/20100115 Firefox/3.6 (FlipboardProxy/0.0.5; +http://flipboard.com/browserproxy)","25jun2013","4:31:58 PM"
"141.134.130.2",200,"/css/screen.css",200,"6682","http://www.me.ugent.be/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36","27jun2013","12:00:47 PM"
"87.66.98.49",200,"/images/containerbg2.png",200,"495","http://www.mma.ugent.be/","Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0)","17jul2013","7:03:46 PM"
"91.183.140.226",200,"/images/chevron-dubbel.gif",304,"187","http://www.mastat.ugent.be/index.php?page=generalinfo","Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)","13aug2013","3:48:44 PM"
"78.21.33.234",200,"/predictive_analytics/customer_intelligence/Scripts/iWebSite.js",200,"36657","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/6/21_Hybrid_Ensemble_Classification_With_Optimization_Business_Case_at_HIR_ME.html","Mozilla/5.0 (Windows NT 5.1; rv:21.0) Gecko/20100101 Firefox/21.0","25jun2013","4:45:28 PM"
"46.116.153.246",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/DSC_2267.jpg",200,"64548","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR.html","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.72 Safari/537.36","01aug2013","7:12:14 PM"
"192.16.196.182",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1_files/IMG_1697.jpg",200,"63159","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1.html","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.57 Safari/537.36","23aug2013","11:39:21 AM"
"66.249.75.69",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/6_Oracle_Big_Data_Forum_in_Belgium.html",200,"8287","-","SAMSUNG-SGH-E250/1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 UP.Browser/6.2.3.3.c.1.101 (GUI) MMP/2.0 (compatible; Googlebot-Mobile/2.1; +http://www.google.com/bot.html)","18aug2013","7:30:38 PM"
"125.17.149.237",200,"/images/containerbg2.png",200,"494","http://www.datamining.ugent.be/","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36","09aug2013","6:30:52 AM"
"2.97.45.133",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/4/9_INFORMS_Analytics_2013_Conference_in_San_Antonio,_TX_files/DSC_3146.jpg",200,"63155","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/4/9_INFORMS_Analytics_2013_Conference_in_San_Antonio%2C_TX.html","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36","26jun2013","1:05:38 AM"
"62.205.81.181",200,"/images/siteid.jpg",404,"512","http://www.mastat.ugent.be/style.css","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.5; rv:16.0) Gecko/20100101 Firefox/16.0","08aug2013","8:01:02 PM"
"81.11.218.16",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1_files/DSC_3439.jpg",200,"23393","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1.html","Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0)","22aug2013","2:27:10 PM"
"87.64.118.158",200,"/images/algemeen/externesite.gif",200,"361","http://www.me.ugent.be/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.110 Safari/537.36","20jun2013","10:05:26 AM"
"71.202.39.237",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/DSC_2341.jpg",200,"42936","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR.html","Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25","11aug2013","6:55:11 AM"
"78.20.24.166",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/4/9_INFORMS_Analytics_2013_Conference_in_San_Antonio,_TX_files/DSC_3115.jpg",200,"21142","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/4/9_INFORMS_Analytics_2013_Conference_in_San_Antonio%2C_TX.html","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36","27jun2013","8:13:14 PM"
"177.41.70.149",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/DSC_2333.jpg",200,"111402","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR.html","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.71 Safari/537.36","02aug2013","2:16:07 AM"
"157.193.219.159",200,"/predictive_analytics/customer_intelligence/Blog/blog-archive.xml",200,"142325","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/6/26_SSZ_Master_of_Science_in_Marketing_Analysis_Final_Project.html","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:21.0) Gecko/20100101 Firefox/21.0","26jun2013","6:04:07 PM"
"76.218.48.205",200,"/favicon.ico",404,"506","-","Mozilla/5.0 (X11; Linux x86_64; rv:22.0) Gecko/20100101 Firefox/22.0","04aug2013","1:12:41 PM"
"65.55.217.215",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2012/3/1_OReillys_Strata_2012_Big_Data_Conference_in_Santa_Clara,_CA_files/DSC_7258.jpg",200,"45433","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2012/3/1_OReillys_Strata_2012_Big_Data_Conference_in_Santa_Clara,_CA.html","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534+ (KHTML, like Gecko) BingPreview/1.0b","26jun2013","8:31:24 PM"
"213.226.5.6",200,"/images/min_blue.gif",200,"349","http://www.mma.ugent.be/css/screen.css","Mozilla/5.0 (Windows NT 5.1; rv:22.0) Gecko/20100101 Firefox/22.0","10jul2013","2:01:28 PM"
"158.217.102.27",200,"/predictive_analytics/customer_intelligence/Scripts/Widgets/Navbar/navbar.js",200,"2561","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/1_MScMA_UGent_SSZ_Final_Project_Presentation.html","Mozilla/5.0 (Linux; U; Android 4.1.2; ja-jp; SonySO-02E Build/10.1.D.0.343) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30","25jul2013","5:13:15 AM"
"178.154.175.251",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2012/12/5_NIPS_2012_Conference_in_Lake_Tahoe,_NV_files/IMG_0885%20%281%29.jpg",200,"51509","-","Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)","25jul2013","9:02:49 PM"
"50.200.61.252",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/DSC_2099.jpg",200,"23671","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR.html","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.20 Safari/537.36","01aug2013","3:06:58 PM"
"49.206.30.148",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/DSC_2152.jpg",200,"27030","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR.html","Mozilla/5.0 (iPad1,1; iPad; U; CPU OS 5_1_1 like Mac OS X; en_IN) com.google.GooglePlus/16077 (KHTML, like Gecko) Mobile/K48AP (gzip)","02aug2013","6:10:56 AM"
"5.103.45.216",200,"/",200,"3264","http://www.google.dk/url?sa=t&rct=j&q=masters%20of%20statistical%20data%20analysis%20&source=web&cd=1&ved=0CDQQFjAA&url=http%3A%2F%2Fwww.mastat.ugent.be%2F&ei=x2fRUYDQA4nJsgbb_YDIBQ&usg=AFQjCNH3xIoG3rRvrOHfn91Cw481lNyYQQ&bvm=bv.48572450,d.ZWU","Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; BTRS122327; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; OfficeLiveConnector.1.3; OfficeLivePatch.0.0; InfoPath.3)","01jul2013","1:57:34 PM"
"81.82.192.167",200,"/predictive_analytics/customer_intelligence/About_Me_files/About_Me.js",200,"727","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/About_Me.html","Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0)","21aug2013","4:00:24 PM"
"81.165.234.34",200,"/images/universiteit_gent.gif",200,"2414","http://www.mma.ugent.be/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36","28jun2013","10:50:09 AM"
"178.119.30.5",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/6_Oracle_Big_Data_Forum_in_Belgium.xml",200,"2847","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/6_Oracle_Big_Data_Forum_in_Belgium.html","Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B329","06jul2013","10:10:05 PM"
"91.179.92.127",200,"/predictive_analytics/customer_intelligence/About_Me_files/shapeimage_4.png",200,"10758","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/About_Me.html","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36","27jun2013","4:41:39 PM"
"95.172.68.156",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/DSC_2277.jpg",200,"87868","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source%2C_Big_Data_and_more_at_OSCON_in_Portland%2C_OR.html","Mozilla/5.0 (Windows NT 5.1; rv:23.0) Gecko/20100101 Firefox/23.0","02aug2013","2:17:05 PM"
"95.5.3.158",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/DSC_2263.jpg",200,"124124","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR.html","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.71 Safari/537.36","05aug2013","11:43:17 PM"
"82.168.118.242",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2012/8/3_GfKl_2012_Classification_Conference_in_Hildesheim_%28Germany%29_files/DSC_3317.jpg",200,"35196","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2012/8/3_GfKl_2012_Classification_Conference_in_Hildesheim_(Germany).html","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36","09aug2013","5:40:28 PM"
"66.249.82.69",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/DSC_2267.jpg",200,"64549","-","Mozilla/5.0 (compatible) Feedfetcher-Google; (+http://www.google.com/feedfetcher.html)","17aug2013","6:39:08 PM"
"59.92.219.154",200,"/images/facetbg.png",304,"187","http://www.mastat.ugent.be/index.php?page=generalinfo","Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; MASP)","11aug2013","3:04:28 PM"
"78.21.193.149",200,"/docs/promo/MaStat_leaflet.pdf",206,"77891","http://www.mastat.ugent.be/docs/promo/MaStat_leaflet.pdf","Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36","03jul2013","5:19:27 PM"
"195.132.59.172",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/6/26_SSZ_Master_of_Science_in_Marketing_Analysis_Final_Project_files/mwmac_white.png",200,"2227","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/6/26_SSZ_Master_of_Science_in_Marketing_Analysis_Final_Project.html","Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B329 [FBAN/FBIOS;FBAV/5.2.2;FBBV/82131;FBDV/iPhone3,1;FBMD/iPhone;FBSN/iPhone OS;FBSV/6.1.3;FBSS/2; FBCR/Carrier;FBID/phone;FBLC/en_US]","01jul2013","10:43:29 PM"
"132.156.32.144",200,"/predictive_analytics/customer_intelligence/Scripts/iWebBlog.js",200,"4425","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR.html","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.72 Safari/537.36","01aug2013","6:37:22 PM"
"178.154.175.251",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2012/11/22_OBUG_Debrief_of_Oracle_Open_World_2012_files/IMG_0510.jpg",200,"115760","-","Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)","24jul2013","9:35:46 AM"
"188.107.202.247",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1_files/DSC_3476.jpg",200,"42364","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1.html","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36","22aug2013","9:11:17 PM"
"72.197.174.91",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1_files/IMG_1818.jpg",200,"40699","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1.html","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.57 Safari/537.36","22aug2013","6:28:24 PM"
"209.204.146.2",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/DSC_2114.jpg",200,"130015","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR.html","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:22.0) Gecko/20100101 Firefox/22.0","05aug2013","8:05:14 PM"
"50.160.153.40",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1_files/DSC_3575.jpg",200,"57114","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1.html","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1","22aug2013","4:24:29 PM"
"155.56.68.214",200,"/images/plus.gif",200,"350","http://www.mma.ugent.be/","Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)","18jul2013","1:19:17 PM"
"66.87.114.98",200,"/Eric_Klein.jpg",200,"1465322","-","Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25","07jul2013","9:46:34 PM"
"24.34.210.160",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2012/12/13_IEEE_ICDM_2012_Conference_in_Brussels_%28Belgium%29_files/13_IEEE_ICDM_2012_Conference_in_Brussels_%28Belgium%29.js",200,"856","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2012/12/13_IEEE_ICDM_2012_Conference_in_Brussels_(Belgium).html","Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2)","04jul2013","12:21:16 AM"
"54.224.15.240",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1_files/shapeimage_1.jpg",200,"1147","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1.html","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.2) Gecko/20100115 Firefox/3.6 (FlipboardProxy/0.0.5; +http://flipboard.com/browserproxy)","22aug2013","11:59:26 AM"
"212.35.118.36",200,"/predictive_analytics/customer_intelligence/Blog/Media/object002.jpg",304,"189","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Blog.html","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36","08aug2013","2:59:36 PM"
"178.154.175.251",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/3/17_2nd_International_Workshop_on_Big_Data_in_Business_and_Marketing_%28Kansai_University,_Osaka_Japan%29_files/DSC_1796%20%281%29.jpg",200,"109861","-","Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)","22jul2013","8:59:47 PM"
"178.119.52.98",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/DSC_2271%20%281%29.jpg",200,"45641","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR.html","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.71 Safari/537.36","01aug2013","7:09:19 PM"
"195.212.29.183",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2012/10/18_INFORMS_2012_Annual_Meeting_in_Phoenix,_AZ_files/DSC_6264.jpg",200,"86892","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2012/10/18_INFORMS_2012_Annual_Meeting_in_Phoenix,_AZ.html","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0","20jun2013","9:36:25 AM"
"178.119.64.190",200,"/predictive_analytics/customer_intelligence/Scripts/Widgets/SharedResources/WidgetCommon.js",200,"7833","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/1_MScMA_UGent_SSZ_Final_Project_Presentation.html","Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36","01jul2013","10:56:07 PM"
"39.32.110.34",200,"/mma.pdf",206,"33127","http://www.mma.ugent.be/mma.pdf","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.72 Safari/537.36","20jul2013","5:48:30 AM"
"2.150.35.39",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/DSC_2417.jpg",200,"73707","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR.html","Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_4 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B350","01aug2013","4:42:13 PM"
"199.30.20.105",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2011/12/19_In-Database_Analytics_with_Oracle_Data_Mining_files/shapeimage_1.jpg",200,"1109","-","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)","08jul2013","2:50:59 AM"
"151.193.220.27",200,"/predictive_analytics/customer_intelligence/Scripts/Widgets/SharedResources/WidgetCommon.js",200,"7833","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR.html","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36","08aug2013","8:22:42 PM"
